"Week Ending","Federal Provider Number","Provider Name","Provider Address","Provider City","Provider State","Provider Zip Code","Provider Phone Number","County","Submitted Data","Passed Quality Assurance Check","Residents Weekly Confirmed COVID-19","Residents Total Confirmed COVID-19","Residents Weekly All Deaths","Residents Total All Deaths","Residents Weekly COVID-19 Deaths","Residents Total COVID-19 Deaths","Number of All Beds","Total Number of Occupied Beds","Residents Hospitalizations with Confirmed COVID-19","Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines","Staff Weekly Confirmed COVID-19","Staff Total Confirmed COVID-19","Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test","Number of Residents Staying in this Facility for At Least 1 Day This Week","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week","Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines","Percentage of Current Residents Up to Date with COVID-19 Vaccines","Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines","Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines"
"06/05/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,54,0,0,0,53,0,0,1037.04,92.59,,54,78,49,,90.741,56,,71.795
"06/12/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,54,0,0,1,54,0,0,1037.04,92.59,,54,78,49,,90.741,56,,71.795
"06/19/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,51,0,0,0,54,0,0,1098.04,98.04,,53,80,51,,96.226,26,,32.5
"06/26/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,51,0,0,0,54,0,0,1098.04,98.04,,51,81,40,,78.431,26,,32.099
"07/03/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,51,0,0,1,55,0,0,1098.04,98.04,,52,80,34,,65.385,8,,10
"07/10/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,51,0,0,0,55,0,0,1098.04,98.04,,51,81,44,,86.275,21,,25.926
"07/17/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,53,0,0,1,56,0,0,1056.6,94.34,,53,81,33,,62.264,24,,29.63
"07/24/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,54,0,0,0,56,0,0,1037.04,92.59,,54,80,47,,87.037,34,,42.5
"07/31/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,29,0,5,57,53,0,0,0,56,0,0,1056.6,94.34,,54,81,35,,64.815,21,,25.926
"08/07/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,1,30,0,5,57,52,0,0,0,56,0,0,1076.92,96.15,,53,81,35,,66.038,26,,32.099
"08/14/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,1,31,0,5,57,51,0,0,1,57,0,0,1098.04,98.04,,54,81,40,,74.074,26,,32.099
"08/21/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,1,32,0,5,57,54,0,0,0,57,0,0,1037.04,92.59,,54,81,29,,53.704,12,,14.815
"08/28/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,56,0,32,0,5,57,56,0,0,1,58,0,0,1000,89.29,,54,81,29,,53.704,12,,14.815
"09/04/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",1,57,1,33,0,5,57,55,0,0,1,59,18.18,0,1036.36,90.91,0,54,81,33,,61.111,21,,25.926
"09/11/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",3,60,0,33,0,5,57,53,0,0,2,61,56.6,0,1132.08,94.34,2,54,81,29,,53.704,12,,14.815
"09/18/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,54,0,0,0,61,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"09/25/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,55,0,0,0,61,0,0,1090.91,90.91,,55,81,47,,85.455,24,,29.63
"10/02/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,55,0,0,0,61,0,0,1090.91,90.91,,57,81,47,,82.456,24,,29.63
"10/09/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,57,0,0,0,61,0,0,1052.63,87.72,,57,81,47,,82.456,24,,29.63
"10/16/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,54,0,0,0,61,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"10/23/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,52,0,0,0,61,0,0,1153.85,96.15,,53,81,47,,88.679,24,,29.63
"10/30/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,33,0,5,57,55,0,0,0,61,0,0,1090.91,90.91,,53,81,47,,88.679,41,,50.617
"11/06/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,1,34,0,5,57,54,0,0,0,61,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"11/13/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,34,0,5,57,52,0,0,0,61,0,0,1153.85,96.15,,53,81,47,,88.679,24,,29.63
"11/20/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,34,0,5,57,52,0,0,0,61,0,0,1153.85,96.15,,52,81,47,,90.385,24,,29.63
"11/27/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,2,36,0,5,57,54,0,0,0,61,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"12/04/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,1,37,0,5,57,52,0,0,1,62,0,0,1153.85,96.15,,53,81,47,,88.679,24,,29.63
"12/11/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,37,0,5,57,53,0,0,0,62,0,0,1132.08,94.34,,53,81,47,,88.679,24,,29.63
"12/18/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,37,0,5,57,55,0,0,0,62,0,0,1090.91,90.91,,54,81,47,,87.037,24,,29.63
"12/25/22","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,37,0,5,57,54,0,0,0,62,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"01/01/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,37,0,5,57,53,0,0,1,63,0,0,1132.08,94.34,,54,81,47,,87.037,12,,14.815
"01/08/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,2,39,0,5,57,52,0,0,0,63,0,0,1153.85,96.15,,53,81,47,,88.679,24,,29.63
"01/15/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,54,0,0,0,63,0,0,1111.11,92.59,,54,81,47,,87.037,24,,29.63
"01/22/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,56,0,0,0,63,0,0,1071.43,89.29,,55,81,47,,85.455,24,,29.63
"01/29/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,54,0,0,0,63,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"02/05/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,53,0,0,0,63,0,0,1132.08,94.34,,53,81,47,,88.679,12,,14.815
"02/12/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,54,0,0,0,63,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"02/19/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,56,0,0,0,63,0,0,1071.43,89.29,,56,81,47,,83.929,24,,29.63
"02/26/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,39,0,5,57,54,0,0,0,63,0,0,1111.11,92.59,,53,81,47,,88.679,24,,29.63
"03/05/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,3,42,0,5,57,50,0,0,0,63,0,0,1200,100,,53,81,47,,88.679,24,,29.63
"03/12/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,1,43,0,5,57,49,0,0,0,63,0,0,1224.49,102.04,,50,81,41,,82,24,,29.63
"03/19/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,43,0,5,57,50,0,0,0,63,0,0,1200,100,,50,81,41,,82,24,,29.63
"03/26/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,1,44,0,5,57,50,0,0,0,63,0,0,1200,100,,50,81,41,,82,24,,29.63
"04/02/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,60,0,44,0,5,57,50,0,0,0,63,0,0,1200,100,,50,81,41,,82,24,,29.63
"04/09/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",1,61,0,44,0,5,57,50,0,0,0,63,20,0,1220,100,1,50,81,41,,82,24,,29.63
"04/16/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",5,66,0,44,0,5,57,50,0,0,0,63,100,0,1320,100,4,50,81,41,,82,24,,29.63
"04/23/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,44,0,5,57,51,0,0,0,63,0,0,1294.12,98.04,,50,81,41,,82,24,,29.63
"04/30/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,2,46,0,5,57,48,0,0,0,63,0,0,1375,104.17,,50,81,41,,82,24,,29.63
"05/07/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,46,0,5,57,48,0,0,0,63,0,0,1375,104.17,,48,81,41,,85.417,24,,29.63
"05/14/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,46,0,5,57,44,0,0,0,63,0,0,1500,113.64,,46,81,38,,82.609,24,,29.63
"05/21/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,46,0,5,57,46,0,0,0,63,0,0,1434.78,108.7,,48,81,41,,85.417,24,,29.63
"05/28/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,1,47,0,5,57,49,0,0,0,63,0,0,1346.94,102.04,,49,81,41,,83.673,24,,29.63
"06/04/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,1,48,0,5,57,49,0,0,0,63,0,0,1346.94,102.04,,50,81,41,,82,24,,29.63
"06/11/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,48,0,5,57,49,0,0,0,63,0,0,1346.94,102.04,,50,81,41,,82,24,,29.63
"06/18/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,48,0,5,57,50,0,0,0,63,0,0,1320,100,0,52,81,41,,78.846,24,,29.63
"06/25/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,48,0,5,57,50,0,0,0,63,0,0,1320,100,0,52,81,41,,78.846,24,,29.63
"07/02/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,48,0,5,57,53,0,0,0,63,0,0,1245.28,94.34,0,54,81,47,,87.037,24,,29.63
"07/09/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,48,0,5,57,54,0,0,0,63,0,0,1222.22,92.59,0,54,81,49,,90.741,24,,29.63
"07/16/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,48,0,5,57,54,0,0,0,63,0,0,1222.22,92.59,0,54,81,47,,87.037,24,,29.63
"07/23/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,1,49,0,5,57,54,0,0,0,63,0,0,1222.22,92.59,0,54,81,47,,87.037,24,,29.63
"07/30/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,49,0,5,57,51,0,0,0,63,0,0,1294.12,98.04,0,53,81,47,,88.679,24,,29.63
"08/06/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,2,51,0,5,57,49,0,0,0,63,0,0,1346.94,102.04,0,50,81,44,,88,24,,29.63
"08/13/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,51,0,5,57,51,0,0,0,63,0,0,1294.12,98.04,0,52,81,47,,90.385,24,,29.63
"08/20/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,51,0,5,57,50,0,0,0,63,0,0,1320,100,0,50,81,45,,90,21,,25.926
"08/27/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,1,52,0,5,57,50,0,0,0,63,0,0,1320,100,0,50,81,46,,92,24,,29.63
"09/03/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,66,0,52,0,5,57,53,0,0,0,63,0,0,1245.28,94.34,0,50,81,46,,92,24,,29.63
"09/10/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",5,71,0,52,0,5,57,51,0,0,2,65,98.04,0,1392.16,98.04,4,51,81,46,,90.196,24,,29.63
"09/17/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",4,75,0,52,0,5,57,51,0,0,1,66,78.43,0,1470.59,98.04,4,51,81,47,,92.157,22,,27.16
"09/24/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,2,54,0,5,57,52,0,0,0,66,0,0,1442.31,96.15,0,51,81,47,,92.157,24,,29.63
"10/01/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,54,0,5,57,52,0,0,0,66,0,0,1442.31,96.15,0,52,81,48,,92.308,24,,29.63
"10/08/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,54,0,5,57,51,0,0,0,66,0,0,1470.59,98.04,0,52,81,47,,90.385,24,,29.63
"10/15/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,54,0,5,57,50,0,0,0,66,0,0,1500,100,0,50,81,47,,94,22,,27.16
"10/22/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,54,0,5,57,50,0,0,0,66,0,0,1500,100,0,50,81,47,,94,24,,29.63
"10/29/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,54,0,5,57,51,0,0,0,66,0,0,1470.59,98.04,0,51,81,47,,92.157,24,,29.63
"11/05/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,54,0,5,57,50,0,0,0,66,0,0,1500,100,0,49,81,46,,93.878,24,,29.63
"11/12/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,2,56,0,5,57,50,0,0,0,66,0,0,1500,100,0,51,81,47,,92.157,24,,29.63
"11/19/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,56,0,5,57,51,0,0,0,66,0,0,1470.59,98.04,0,50,81,46,,92,22,,27.16
"11/26/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,1,57,0,5,57,50,0,0,0,66,0,0,1500,100,0,51,81,49,,96.078,24,,29.63
"12/03/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,75,0,57,0,5,57,48,0,0,0,66,0,0,1562.5,104.17,0,51,81,47,,92.157,0,,0
"12/10/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",6,81,1,58,0,5,57,50,0,0,3,69,120,0,1620,100,5,51,81,47,,92.157,24,,29.63
"12/17/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",6,87,0,58,0,5,57,53,0,0,1,70,113.21,0,1641.51,94.34,5,53,81,49,,92.453,24,,29.63
"12/24/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,58,0,5,57,51,0,0,0,70,0,0,1705.88,98.04,0,51,81,49,,96.078,24,,29.63
"12/31/23","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,1,59,0,5,57,51,0,0,0,70,0,0,1705.88,98.04,0,51,81,48,,94.118,22,,27.16
"01/07/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,1,60,0,5,57,50,0,0,0,70,0,0,1740,100,0,50,81,47,,94,71,,87.654
"01/14/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,60,0,5,57,52,0,0,0,70,0,0,1673.08,96.15,0,52,81,47,,90.385,70,,86.42
"01/21/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,60,0,5,57,48,0,0,0,70,0,0,1812.5,104.17,0,48,81,44,,91.667,70,,86.42
"01/28/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,60,0,5,57,48,0,0,0,70,0,0,1812.5,104.17,0,49,81,45,,91.837,70,,86.42
"02/04/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,60,0,5,57,49,0,0,0,70,0,0,1775.51,102.04,0,48,81,44,,91.667,70,,86.42
"02/11/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,1,61,0,5,57,48,0,0,0,70,0,0,1812.5,104.17,0,48,81,44,,91.667,70,,86.42
"02/18/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,61,0,5,57,48,0,0,0,70,0,0,1812.5,104.17,0,49,81,45,,91.837,70,,86.42
"02/25/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,1,62,0,5,57,48,0,0,0,70,0,0,1812.5,104.17,0,47,81,44,,93.617,70,,86.42
"03/03/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,51,0,0,0,70,0,0,1705.88,98.04,0,51,81,47,,92.157,70,,86.42
"03/10/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,53,0,0,0,70,0,0,1641.51,94.34,0,54,81,50,,92.593,70,,86.42
"03/17/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,52,0,0,0,70,0,0,1673.08,96.15,0,52,81,48,,92.308,70,,86.42
"03/24/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,51,0,0,0,70,0,0,1705.88,98.04,0,51,81,46,,90.196,70,,86.42
"03/31/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,52,0,0,0,70,0,0,1673.08,96.15,0,52,81,47,,90.385,70,,86.42
"04/07/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,52,0,0,0,70,0,0,1673.08,96.15,0,52,81,48,,92.308,70,,86.42
"04/14/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,51,0,0,0,70,0,0,1705.88,98.04,0,52,81,47,,90.385,70,,86.42
"04/21/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,62,0,5,57,53,0,0,0,70,0,0,1641.51,94.34,0,53,81,48,,90.566,71,,87.654
"04/28/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,1,63,0,5,57,55,0,0,0,70,0,0,1581.82,90.91,0,55,81,49,,89.091,71,,87.654
"05/05/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,63,0,5,57,51,0,0,0,70,0,0,1705.88,98.04,0,51,81,48,,94.118,70,,86.42
"05/12/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,63,0,5,57,52,0,0,0,70,0,0,1673.08,96.15,0,54,81,47,,87.037,70,,86.42
"05/19/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,63,0,5,57,52,0,0,0,70,0,0,1673.08,96.15,0,51,81,47,,92.157,70,,86.42
"05/26/24","015009","BURNS NURSING HOME, INC.","701 MONROE STREET NW","RUSSELLVILLE","AL","35653","2563324110","Franklin","Y","Y",0,87,0,63,0,5,57,54,0,0,0,70,0,0,1611.11,92.59,0,54,81,48,,88.889,70,,86.42
